Ticker,Date,Time,LTP,BuyPrice,BuyQty,SellPrice,SellQty,LTQ,OpenInterest
ABCAPITAL-I.NFO,12/09/2022,13:09:43,119.75,119.6,10800,119.75,27000,0,24526800
ABCAPITAL-I.NFO,12/09/2022,13:09:44,119.75,119.6,16200,119.75,16200,16200,24526800
ABCAPITAL-I.NFO,12/09/2022,13:09:45,119.75,119.6,16200,119.75,10800,5400,24526800
ABCAPITAL-I.NFO,12/09/2022,13:09:45,119.7,119.65,5400,119.8,54000,27000,24526800
ABCAPITAL-I.NFO,12/09/2022,13:09:46,119.8,119.65,10800,119.8,27000,27000,24526800
ABCAPITAL-I.NFO,12/09/2022,13:09:47,119.8,119.65,10800,119.75,5400,5400,24526800
ABCAPITAL-I.NFO,12/09/2022,13:09:49,119.8,119.7,5400,119.75,10800,0,24526800
ABCAPITAL-I.NFO,12/09/2022,13:09:50,119.8,119.7,5400,119.75,16200,0,24526800
ABCAPITAL-I.NFO,12/09/2022,13:09:51,119.75,119.75,21600,119.8,27000,16200,24526800
ABCAPITAL-I.NFO,12/09/2022,13:09:51,119.75,119.75,10800,119.8,27000,10800,24526800
ABCAPITAL-I.NFO,12/09/2022,13:09:52,119.75,119.75,10800,119.8,27000,0,24526800
ABCAPITAL-I.NFO,12/09/2022,13:09:53,119.75,119.75,10800,119.8,32400,0,24526800
ABCAPITAL-I.NFO,12/09/2022,13:09:55,119.8,119.75,10800,119.85,27000,32400,24526800
ABCAPITAL-I.NFO,12/09/2022,13:09:56,119.8,119.75,16200,119.85,27000,0,24526800
ABCAPITAL-I.NFO,12/09/2022,13:09:58,119.85,119.8,5400,119.85,16200,10800,24526800
ABCAPITAL-I.NFO,12/09/2022,13:09:58,119.85,119.8,5400,119.85,16200,0,24526800
ABCAPITAL-I.NFO,12/09/2022,13:09:58,119.85,119.8,5400,119.85,16200,0,24526800
ABCAPITAL-I.NFO,12/09/2022,13:10:00,119.85,119.8,5400,119.85,10800,5400,24526800
ABCAPITAL-I.NFO,12/09/2022,13:10:01,119.85,119.8,10800,119.9,27000,0,24526800
ABCAPITAL-I.NFO,12/09/2022,13:10:03,119.85,119.8,21600,119.9,27000,5400,24526800
ABCAPITAL-I.NFO,12/09/2022,13:10:03,119.85,119.8,21600,119.9,27000,0,24526800
ABCAPITAL-I.NFO,12/09/2022,13:10:04,119.9,119.8,21600,119.95,21600,27000,24526800
ABCAPITAL-I.NFO,12/09/2022,13:10:04,119.9,119.8,21600,119.95,21600,0,24526800
ABCAPITAL-I.NFO,12/09/2022,13:10:06,119.9,119.8,21600,119.9,5400,0,24526800
ABCAPITAL-I.NFO,12/09/2022,13:10:07,119.85,119.8,16200,119.9,10800,5400,24526800
ABCAPITAL-I.NFO,12/09/2022,13:10:08,119.8,119.75,10800,119.9,10800,21600,24526800
ABCAPITAL-I.NFO,12/09/2022,13:10:09,119.75,119.7,16200,119.85,10800,5400,24526800
ABCAPITAL-I.NFO,12/09/2022,13:10:10,119.65,119.6,5400,119.75,10800,21600,24526800
ABCAPITAL-I.NFO,12/09/2022,13:10:10,119.65,119.6,10800,119.75,10800,0,24526800
ABCAPITAL-I.NFO,12/09/2022,13:10:12,119.7,119.6,10800,119.7,5400,5400,24526800
ABCAPITAL-I.NFO,12/09/2022,13:10:13,119.65,119.6,10800,119.7,10800,5400,24526800
ABCAPITAL-I.NFO,12/09/2022,13:10:14,119.55,119.5,5400,119.7,10800,16200,24526800
ABCAPITAL-I.NFO,12/09/2022,13:10:15,119.4,119.5,5400,119.65,5400,48600,24526800
ABCAPITAL-I.NFO,12/09/2022,13:10:15,119.4,119.5,5400,119.65,5400,0,24526800
ABCAPITAL-I.NFO,12/09/2022,13:10:16,119.7,119.55,5400,119.7,5400,16200,24526800
ABCAPITAL-I.NFO,12/09/2022,13:10:17,119.7,119.55,5400,119.75,16200,0,24526800
ABCAPITAL-I.NFO,12/09/2022,13:10:18,119.65,119.65,21600,119.75,16200,16200,24526800
ABCAPITAL-I.NFO,12/09/2022,13:10:19,119.75,119.65,16200,119.8,5400,10800,24526800
ABCAPITAL-I.NFO,12/09/2022,13:10:20,119.65,119.55,10800,119.8,10800,16200,24526800
ABCAPITAL-I.NFO,12/09/2022,13:10:22,119.75,119.65,5400,119.85,5400,10800,24526800
ABCAPITAL-I.NFO,12/09/2022,13:10:23,119.65,119.55,10800,119.8,10800,10800,24526800
ABCAPITAL-I.NFO,12/09/2022,13:10:24,119.65,119.55,10800,119.75,5400,0,24526800
ABCAPITAL-I.NFO,12/09/2022,13:10:26,119.65,119.55,10800,119.8,5400,0,24526800
ABCAPITAL-I.NFO,12/09/2022,13:10:27,119.55,119.5,5400,119.7,5400,16200,24526800
ABCAPITAL-I.NFO,12/09/2022,13:10:28,119.55,119.5,10800,119.7,5400,0,24526800
ABCAPITAL-I.NFO,12/09/2022,13:10:29,119.65,119.5,5400,119.7,10800,5400,24526800
ABCAPITAL-I.NFO,12/09/2022,13:10:30,119.65,119.5,5400,119.7,10800,0,24526800
ABCAPITAL-I.NFO,12/09/2022,13:10:31,119.5,119.5,5400,119.7,5400,10800,24526800
ABCAPITAL-I.NFO,12/09/2022,13:10:32,119.7,119.5,10800,119.7,5400,10800,24526800
ABCAPITAL-I.NFO,12/09/2022,13:10:33,119.5,119.5,5400,119.65,5400,5400,24526800
ABCAPITAL-I.NFO,12/09/2022,13:10:33,119.65,119.5,5400,119.7,5400,5400,24526800
ABCAPITAL-I.NFO,12/09/2022,13:10:34,119.5,119.4,16200,119.65,5400,10800,24526800
ABCAPITAL-I.NFO,12/09/2022,13:10:35,119.65,119.45,5400,119.65,5400,10800,24526800
ABCAPITAL-I.NFO,12/09/2022,13:10:37,119.65,119.45,5400,119.65,5400,0,24526800
ABCAPITAL-I.NFO,12/09/2022,13:10:38,119.65,119.4,10800,119.6,5400,0,24526800
ABCAPITAL-I.NFO,12/09/2022,13:10:39,119.4,119.35,5400,119.55,10800,10800,24526800
ABCAPITAL-I.NFO,12/09/2022,13:10:40,119.55,119.35,10800,119.55,5400,5400,24526800
ABCAPITAL-I.NFO,12/09/2022,13:10:41,119.35,119.35,5400,119.55,16200,5400,24526800
ABCAPITAL-I.NFO,12/09/2022,13:10:41,119.35,119.35,5400,119.5,5400,0,24526800
ABCAPITAL-I.NFO,12/09/2022,13:10:43,119.5,119.35,5400,119.55,16200,5400,24526800
ABCAPITAL-I.NFO,12/09/2022,13:10:44,119.5,119.45,5400,119.55,5400,0,24526800
ABCAPITAL-I.NFO,12/09/2022,13:10:45,119.5,119.4,5400,119.6,16200,5400,24526800
ABCAPITAL-I.NFO,12/09/2022,13:10:46,119.6,119.4,5400,119.6,21600,5400,24526800
ABCAPITAL-I.NFO,12/09/2022,13:10:47,119.6,119.4,5400,119.6,21600,0,24526800
ABCAPITAL-I.NFO,12/09/2022,13:10:49,119.6,119.4,10800,119.6,21600,0,24526800
ABCAPITAL-I.NFO,12/09/2022,13:10:50,119.6,119.4,10800,119.6,27000,0,24526800
ABCAPITAL-I.NFO,12/09/2022,13:10:55,119.6,119.5,10800,119.6,16200,0,24526800
ABCAPITAL-I.NFO,12/09/2022,13:10:56,119.6,119.5,10800,119.6,10800,0,24526800
ABCAPITAL-I.NFO,12/09/2022,13:10:57,119.55,119.5,10800,119.6,21600,5400,24526800
ABCAPITAL-I.NFO,12/09/2022,13:10:59,119.55,119.5,10800,119.6,10800,0,24526800
ABCAPITAL-I.NFO,12/09/2022,13:11:00,119.6,119.5,10800,119.7,27000,10800,24526800
ABCAPITAL-I.NFO,12/09/2022,13:11:01,119.7,119.5,10800,119.7,21600,5400,24526800
ABCAPITAL-I.NFO,12/09/2022,13:11:02,119.7,119.6,5400,119.7,21600,0,24526800
ABCAPITAL-I.NFO,12/09/2022,13:11:04,119.7,119.6,5400,119.65,5400,10800,24526800
ABCAPITAL-I.NFO,12/09/2022,13:11:05,119.8,119.6,5400,119.8,10800,16200,24526800
ABCAPITAL-I.NFO,12/09/2022,13:11:06,119.8,119.6,5400,119.8,5400,5400,24526800
ABCAPITAL-I.NFO,12/09/2022,13:11:06,119.8,119.65,5400,119.85,32400,5400,24526800
ABCAPITAL-I.NFO,12/09/2022,13:11:07,119.8,119.65,5400,119.85,32400,5400,24526800
ABCAPITAL-I.NFO,12/09/2022,13:11:08,119.85,119.65,5400,119.8,21600,5400,24526800
ABCAPITAL-I.NFO,12/09/2022,13:11:10,119.8,119.65,5400,119.8,10800,10800,24526800
ABCAPITAL-I.NFO,12/09/2022,13:11:11,119.8,119.65,5400,119.8,5400,5400,24526800
ABCAPITAL-I.NFO,12/09/2022,13:11:12,119.8,119.65,5400,119.85,27000,10800,24526800
ABCAPITAL-I.NFO,12/09/2022,13:11:12,119.8,119.65,5400,119.85,27000,0,24526800
ABCAPITAL-I.NFO,12/09/2022,13:11:14,119.8,119.65,5400,119.85,27000,16200,24526800
ABCAPITAL-I.NFO,12/09/2022,13:11:15,119.8,119.65,5400,119.8,16200,0,24526800
ABCAPITAL-I.NFO,12/09/2022,13:11:16,119.65,119.55,5400,119.8,10800,10800,24526800
ABCAPITAL-I.NFO,12/09/2022,13:11:18,119.8,119.55,5400,119.8,16200,5400,24526800
ABCAPITAL-I.NFO,12/09/2022,13:11:19,119.8,119.5,16200,119.85,32400,5400,24526800
ABCAPITAL-I.NFO,12/09/2022,13:11:20,119.85,119.6,5400,119.85,32400,5400,24526800
ABCAPITAL-I.NFO,12/09/2022,13:11:21,119.85,119.6,5400,119.8,10800,0,24526800
ABCAPITAL-I.NFO,12/09/2022,13:11:22,119.85,119.6,10800,119.85,32400,0,24526800
ABCAPITAL-I.NFO,12/09/2022,13:11:23,119.6,119.55,5400,119.8,10800,5400,24526800
ABCAPITAL-I.NFO,12/09/2022,13:11:25,119.6,119.55,5400,119.75,10800,5400,24526800
ABCAPITAL-I.NFO,12/09/2022,13:11:26,119.75,119.55,5400,119.75,16200,16200,24526800
ABCAPITAL-I.NFO,12/09/2022,13:11:27,119.75,119.55,5400,119.75,16200,0,24526800
ABCAPITAL-I.NFO,12/09/2022,13:11:29,119.75,119.5,16200,119.7,16200,0,24526800
ABCAPITAL-I.NFO,12/09/2022,13:11:30,119.55,119.5,10800,119.75,21600,10800,24526800
ABCAPITAL-I.NFO,12/09/2022,13:11:31,119.5,119.5,5400,119.75,16200,5400,24526800
ABCAPITAL-I.NFO,12/09/2022,13:11:32,119.75,119.5,5400,119.75,10800,5400,24526800
ABCAPITAL-I.NFO,12/09/2022,13:11:33,119.75,119.55,5400,119.8,16200,10800,24526800
ABCAPITAL-I.NFO,12/09/2022,13:11:34,119.75,119.55,10800,119.8,27000,0,24526800
ABCAPITAL-I.NFO,12/09/2022,13:11:36,119.75,119.55,5400,119.7,5400,0,24526800
ABCAPITAL-I.NFO,12/09/2022,13:11:36,119.7,119.55,10800,119.7,5400,5400,24526800
ABCAPITAL-I.NFO,12/09/2022,13:11:37,119.7,119.55,10800,119.75,16200,5400,24526800
ABCAPITAL-I.NFO,12/09/2022,13:11:39,119.7,119.55,10800,119.75,16200,0,24526800
ABCAPITAL-I.NFO,12/09/2022,13:11:42,119.7,119.55,10800,119.75,21600,0,24526800
ABCAPITAL-I.NFO,12/09/2022,13:11:44,119.7,119.55,10800,119.7,16200,0,24526800
ABCAPITAL-I.NFO,12/09/2022,13:11:46,119.55,119.5,10800,119.7,21600,10800,24526800
ABCAPITAL-I.NFO,12/09/2022,13:11:47,119.55,119.5,10800,119.65,21600,5400,24526800
ABCAPITAL-I.NFO,12/09/2022,13:11:48,119.55,119.5,10800,119.65,21600,0,24526800
ABCAPITAL-I.NFO,12/09/2022,13:11:50,119.55,119.5,10800,119.65,10800,5400,24526800
ABCAPITAL-I.NFO,12/09/2022,13:11:50,119.55,119.5,10800,119.65,10800,0,24526800
ABCAPITAL-I.NFO,12/09/2022,13:11:52,119.55,119.5,10800,119.65,21600,0,24526800
ABCAPITAL-I.NFO,12/09/2022,13:11:54,119.6,119.5,10800,119.65,10800,5400,24526800
ABCAPITAL-I.NFO,12/09/2022,13:11:55,119.6,119.5,10800,119.65,10800,0,24526800
ABCAPITAL-I.NFO,12/09/2022,13:11:56,119.5,119.5,5400,119.6,10800,5400,24526800
ABCAPITAL-I.NFO,12/09/2022,13:11:57,119.5,119.5,5400,119.6,10800,5400,24526800
ABCAPITAL-I.NFO,12/09/2022,13:11:58,119.5,119.5,5400,119.6,5400,0,24526800
ABCAPITAL-I.NFO,12/09/2022,13:11:59,119.65,119.45,10800,119.65,5400,5400,24526800
ABCAPITAL-I.NFO,12/09/2022,13:12:00,119.65,119.45,10800,119.65,21600,0,24526800
ABCAPITAL-I.NFO,12/09/2022,13:12:01,119.45,119.45,5400,119.65,21600,10800,24526800
ABCAPITAL-I.NFO,12/09/2022,13:12:02,119.45,119.4,10800,119.65,21600,0,24526800
ABCAPITAL-I.NFO,12/09/2022,13:12:04,119.4,119.4,5400,119.65,21600,5400,24526800
ABCAPITAL-I.NFO,12/09/2022,13:12:05,119.4,119.4,5400,119.65,21600,0,24526800
ABCAPITAL-I.NFO,12/09/2022,13:12:10,119.55,119.4,10800,119.6,21600,5400,24823800
ABCAPITAL-I.NFO,12/09/2022,13:12:12,119.55,119.4,5400,119.6,27000,0,24823800
ABCAPITAL-I.NFO,12/09/2022,13:12:13,119.6,119.4,5400,119.6,16200,5400,24823800
ABCAPITAL-I.NFO,12/09/2022,13:12:14,119.4,119.4,5400,119.6,16200,5400,24823800
ABCAPITAL-I.NFO,12/09/2022,13:12:15,119.4,119.4,5400,119.6,16200,0,24823800
ABCAPITAL-I.NFO,12/09/2022,13:12:18,119.4,119.4,10800,119.6,16200,0,24823800
ABCAPITAL-I.NFO,12/09/2022,13:12:20,119.4,119.4,10800,119.55,5400,0,24823800
ABCAPITAL-I.NFO,12/09/2022,13:12:22,119.4,119.4,5400,119.55,21600,0,24823800
ABCAPITAL-I.NFO,12/09/2022,13:12:26,119.4,119.35,5400,119.55,21600,10800,24823800
ABCAPITAL-I.NFO,12/09/2022,13:12:26,119.4,119.35,5400,119.55,21600,0,24823800
ABCAPITAL-I.NFO,12/09/2022,13:12:27,119.45,119.35,10800,119.55,21600,5400,24823800
ABCAPITAL-I.NFO,12/09/2022,13:12:29,119.45,119.4,10800,119.6,5400,0,24823800
ABCAPITAL-I.NFO,12/09/2022,13:12:30,119.45,119.4,10800,119.6,16200,0,24823800
ABCAPITAL-I.NFO,12/09/2022,13:12:31,119.45,119.35,10800,119.5,10800,0,24823800
ABCAPITAL-I.NFO,12/09/2022,13:12:33,119.45,119.35,10800,119.5,16200,0,24823800
ABCAPITAL-I.NFO,12/09/2022,13:12:34,119.5,119.4,5400,119.6,16200,16200,24823800
ABCAPITAL-I.NFO,12/09/2022,13:12:35,119.5,119.4,5400,119.6,16200,0,24823800
ABCAPITAL-I.NFO,12/09/2022,13:12:37,119.45,119.4,5400,119.6,5400,21600,24823800
ABCAPITAL-I.NFO,12/09/2022,13:12:38,119.4,119.35,10800,119.6,16200,5400,24823800
ABCAPITAL-I.NFO,12/09/2022,13:12:39,119.4,119.35,10800,119.5,5400,0,24823800
ABCAPITAL-I.NFO,12/09/2022,13:12:41,119.5,119.35,16200,119.55,10800,5400,24823800
ABCAPITAL-I.NFO,12/09/2022,13:12:42,119.55,119.35,10800,119.55,5400,5400,24823800
ABCAPITAL-I.NFO,12/09/2022,13:12:43,119.55,119.35,10800,119.55,5400,0,24823800
ABCAPITAL-I.NFO,12/09/2022,13:12:44,119.55,119.35,10800,119.55,5400,5400,24823800
ABCAPITAL-I.NFO,12/09/2022,13:12:45,119.55,119.35,10800,119.55,5400,0,24823800
ABCAPITAL-I.NFO,12/09/2022,13:12:46,119.55,119.35,10800,119.6,27000,5400,24823800
ABCAPITAL-I.NFO,12/09/2022,13:12:47,119.55,119.35,10800,119.6,27000,0,24823800
ABCAPITAL-I.NFO,12/09/2022,13:12:49,119.55,119.4,10800,119.6,16200,10800,24823800
ABCAPITAL-I.NFO,12/09/2022,13:12:50,119.55,119.4,10800,119.6,10800,0,24823800
ABCAPITAL-I.NFO,12/09/2022,13:12:51,119.55,119.4,5400,119.55,5400,0,24823800
ABCAPITAL-I.NFO,12/09/2022,13:12:54,119.55,119.4,5400,119.6,16200,5400,24823800
ABCAPITAL-I.NFO,12/09/2022,13:12:55,119.55,119.4,5400,119.6,10800,0,24823800
ABCAPITAL-I.NFO,12/09/2022,13:12:56,119.4,119.4,5400,119.6,21600,5400,24823800
ABCAPITAL-I.NFO,12/09/2022,13:12:58,119.4,119.35,10800,119.6,21600,0,24823800
ABCAPITAL-I.NFO,12/09/2022,13:13:00,119.4,119.4,5400,119.6,10800,0,24823800
ABCAPITAL-I.NFO,12/09/2022,13:13:01,119.4,119.4,5400,119.6,16200,0,24823800
ABCAPITAL-I.NFO,12/09/2022,13:13:02,119.4,119.4,10800,119.6,27000,0,24823800
ABCAPITAL-I.NFO,12/09/2022,13:13:07,119.4,119.4,16200,119.6,27000,0,24823800
ABCAPITAL-I.NFO,12/09/2022,13:13:23,119.65,119.5,5400,119.7,10800,70200,24823800
ABCAPITAL-I.NFO,12/09/2022,13:13:34,119.65,119.5,5400,119.7,10800,0,24823800
ABCAPITAL-I.NFO,12/09/2022,13:13:45,119.5,119.45,10800,119.7,16200,64800,24823800
ABCAPITAL-I.NFO,12/09/2022,13:13:56,119.6,119.55,5400,119.75,21600,10800,24823800
ABCAPITAL-I.NFO,12/09/2022,13:14:07,119.55,119.5,10800,119.7,16200,5400,24823800
ABCAPITAL-I.NFO,12/09/2022,13:14:18,119.5,119.5,5400,119.7,21600,10800,24823800
ABCAPITAL-I.NFO,12/09/2022,13:14:30,119.65,119.45,16200,119.75,16200,75600,24823800
ABCAPITAL-I.NFO,12/09/2022,13:14:42,119.65,119.5,21600,119.7,5400,0,24823800
ABCAPITAL-I.NFO,12/09/2022,13:14:55,119.65,119.65,21600,119.7,5400,16200,24823800
ABCAPITAL-I.NFO,12/09/2022,13:15:07,119.7,119.7,27000,119.75,21600,10800,24823800
ABCAPITAL-I.NFO,12/09/2022,13:15:19,119.65,119.6,21600,119.7,5400,54000,24937200
ABCAPITAL-I.NFO,12/09/2022,13:15:31,119.6,119.5,32400,119.75,16200,5400,24937200
ABCAPITAL-I.NFO,12/09/2022,13:15:43,119.6,119.5,32400,119.7,16200,0,24937200
ABCAPITAL-I.NFO,12/09/2022,13:15:54,119.7,119.5,10800,119.75,21600,48600,24937200
ABCAPITAL-I.NFO,12/09/2022,13:16:07,119.7,119.6,5400,119.75,10800,21600,24937200
ABCAPITAL-I.NFO,12/09/2022,13:16:20,119.6,119.45,5400,119.6,5400,5400,24937200
ABCAPITAL-I.NFO,12/09/2022,13:16:33,119.5,119.4,10800,119.6,5400,16200,24937200
ABCAPITAL-I.NFO,12/09/2022,13:16:46,119.5,119.4,10800,119.5,5400,21600,24937200
ABCAPITAL-I.NFO,12/09/2022,13:17:06,119.5,119.45,5400,119.7,21600,27000,24937200
ABCAPITAL-I.NFO,12/09/2022,13:17:24,119.5,119.5,16200,119.6,5400,0,24937200
ABCAPITAL-I.NFO,12/09/2022,13:17:56,119.6,119.55,5400,119.65,5400,37800,24937200
ABCAPITAL-I.NFO,12/09/2022,13:18:10,119.6,119.55,5400,119.65,5400,0,24937200
ABCAPITAL-I.NFO,12/09/2022,13:18:24,119.6,119.55,5400,119.6,5400,0,24937200
ABCAPITAL-I.NFO,12/09/2022,13:18:39,119.6,119.5,16200,119.7,10800,5400,24953400
ABCAPITAL-I.NFO,12/09/2022,13:18:54,119.55,119.5,21600,119.7,5400,27000,24953400
ABCAPITAL-I.NFO,12/09/2022,13:19:09,119.5,119.45,21600,119.65,5400,5400,24953400
ABCAPITAL-I.NFO,12/09/2022,13:19:24,119.5,119.45,10800,119.65,10800,5400,24953400
ABCAPITAL-I.NFO,12/09/2022,13:19:37,119.5,119.5,5400,119.6,5400,0,24953400
ABCAPITAL-I.NFO,12/09/2022,13:19:50,119.5,119.5,10800,119.6,5400,0,24953400
ABCAPITAL-I.NFO,12/09/2022,13:20:04,119.7,119.6,10800,119.75,16200,32400,24953400
ABCAPITAL-I.NFO,12/09/2022,13:20:19,119.85,119.75,5400,119.95,5400,226800,24953400
ABCAPITAL-I.NFO,12/09/2022,13:20:19,120.15,119.75,5400,119.95,5400,0,24953400
ABCAPITAL-I.NFO,12/09/2022,13:20:33,119.95,119.85,5400,119.95,5400,10800,24953400
ABCAPITAL-I.NFO,12/09/2022,13:20:47,119.95,119.85,5400,120,37800,16200,24953400
ABCAPITAL-I.NFO,12/09/2022,13:20:59,119.7,119.7,5400,119.9,5400,48600,24953400
ABCAPITAL-I.NFO,12/09/2022,13:21:11,119.75,119.7,10800,119.85,5400,32400,24953400
ABCAPITAL-I.NFO,12/09/2022,13:21:12,119.75,119.7,10800,119.85,5400,0,24953400
ABCAPITAL-I.NFO,12/09/2022,13:21:13,119.9,119.75,16200,119.95,5400,10800,24953400
ABCAPITAL-I.NFO,12/09/2022,13:21:14,119.9,119.75,5400,119.95,16200,0,24953400
ABCAPITAL-I.NFO,12/09/2022,13:21:15,119.9,119.75,10800,119.95,16200,0,24953400
ABCAPITAL-I.NFO,12/09/2022,13:21:17,119.75,119.75,5400,119.9,5400,5400,24953400
ABCAPITAL-I.NFO,12/09/2022,13:21:18,119.75,119.75,5400,119.9,5400,0,24953400
ABCAPITAL-I.NFO,12/09/2022,13:21:25,119.75,119.75,5400,119.9,10800,0,24953400
ABCAPITAL-I.NFO,12/09/2022,13:21:26,119.75,119.75,5400,119.9,5400,0,24953400
ABCAPITAL-I.NFO,12/09/2022,13:21:33,119.75,119.75,5400,119.9,16200,0,24953400
ABCAPITAL-I.NFO,12/09/2022,13:21:34,119.75,119.75,5400,119.9,5400,0,24953400
ABCAPITAL-I.NFO,12/09/2022,13:21:35,119.75,119.8,5400,119.95,16200,0,24953400
ABCAPITAL-I.NFO,12/09/2022,13:21:37,119.75,119.8,5400,119.9,5400,0,24953400
ABCAPITAL-I.NFO,12/09/2022,13:21:44,119.75,119.8,5400,119.9,21600,0,24953400
ABCAPITAL-I.NFO,12/09/2022,13:21:45,119.75,119.8,5400,119.9,10800,0,24953400
ABCAPITAL-I.NFO,12/09/2022,13:21:47,119.9,119.8,5400,119.95,16200,10800,24953400
ABCAPITAL-I.NFO,12/09/2022,13:21:48,119.9,119.8,5400,119.95,16200,0,24953400
ABCAPITAL-I.NFO,12/09/2022,13:21:49,119.9,119.8,5400,119.95,21600,0,24953400
ABCAPITAL-I.NFO,12/09/2022,13:21:50,119.85,119.7,10800,119.9,5400,21600,24953400
ABCAPITAL-I.NFO,12/09/2022,13:21:51,119.85,119.7,10800,119.9,5400,0,24953400
ABCAPITAL-I.NFO,12/09/2022,13:21:52,119.85,119.7,10800,119.9,10800,0,24953400
ABCAPITAL-I.NFO,12/09/2022,13:21:53,119.85,119.7,5400,119.9,10800,0,24953400
ABCAPITAL-I.NFO,12/09/2022,13:21:54,119.85,119.7,10800,119.9,16200,0,24953400
ABCAPITAL-I.NFO,12/09/2022,13:21:56,119.9,119.75,5400,119.9,5400,10800,24953400
ABCAPITAL-I.NFO,12/09/2022,13:21:57,119.9,119.75,5400,119.95,5400,5400,24953400
ABCAPITAL-I.NFO,12/09/2022,13:21:58,119.9,119.85,5400,119.95,5400,0,24953400
ABCAPITAL-I.NFO,12/09/2022,13:21:59,119.9,119.85,5400,120,70200,0,24953400
ABCAPITAL-I.NFO,12/09/2022,13:22:01,119.85,119.75,10800,119.95,5400,5400,24953400
ABCAPITAL-I.NFO,12/09/2022,13:22:02,119.85,119.75,10800,119.95,21600,0,24953400
ABCAPITAL-I.NFO,12/09/2022,13:22:03,119.7,119.7,16200,119.95,16200,16200,24953400
ABCAPITAL-I.NFO,12/09/2022,13:22:04,119.7,119.7,5400,119.95,21600,0,24953400
ABCAPITAL-I.NFO,12/09/2022,13:22:07,119.7,119.7,10800,119.9,5400,0,24953400
ABCAPITAL-I.NFO,12/09/2022,13:22:08,119.7,119.75,10800,119.95,5400,0,24953400
ABCAPITAL-I.NFO,12/09/2022,13:22:10,119.7,119.75,27000,120,59400,0,24953400
ABCAPITAL-I.NFO,12/09/2022,13:22:12,120,119.75,27000,119.95,5400,5400,24953400
ABCAPITAL-I.NFO,12/09/2022,13:22:24,119.85,119.8,16200,120,54000,10800,24953400
ABCAPITAL-I.NFO,12/09/2022,13:22:35,119.95,119.8,21600,120,54000,43200,24953400
ABCAPITAL-I.NFO,12/09/2022,13:22:46,119.95,119.8,10800,120,54000,0,24953400
ABCAPITAL-I.NFO,12/09/2022,13:22:56,119.95,119.85,10800,120,48600,16200,24953400
ABCAPITAL-I.NFO,12/09/2022,13:23:06,119.95,119.85,5400,120,48600,0,24953400
ABCAPITAL-I.NFO,12/09/2022,13:23:16,120,119.85,5400,120,37800,5400,24953400
ABCAPITAL-I.NFO,12/09/2022,13:23:27,120,119.95,5400,120.1,10800,54000,24953400
ABCAPITAL-I.NFO,12/09/2022,13:23:38,120,119.95,5400,120.15,21600,27000,24953400
ABCAPITAL-I.NFO,12/09/2022,13:23:49,120,120,5400,120.15,10800,10800,24953400
ABCAPITAL-I.NFO,12/09/2022,13:24:00,120,119.9,10800,120.1,16200,16200,24953400
ABCAPITAL-I.NFO,12/09/2022,13:24:09,119.95,119.85,10800,120,5400,32400,25066800
ABCAPITAL-I.NFO,12/09/2022,13:24:11,119.8,119.8,5400,120,16200,5400,25066800
ABCAPITAL-I.NFO,12/09/2022,13:24:13,119.8,119.75,16200,120,21600,0,25066800
ABCAPITAL-I.NFO,12/09/2022,13:24:16,119.8,119.75,16200,119.95,16200,0,25066800
ABCAPITAL-I.NFO,12/09/2022,13:24:17,119.95,119.75,10800,119.95,10800,10800,25066800
ABCAPITAL-I.NFO,12/09/2022,13:24:18,119.95,119.75,10800,120,21600,0,25066800
ABCAPITAL-I.NFO,12/09/2022,13:24:22,119.95,119.8,5400,120,21600,0,25066800
ABCAPITAL-I.NFO,12/09/2022,13:24:25,119.75,119.7,10800,119.9,16200,27000,25066800
ABCAPITAL-I.NFO,12/09/2022,13:24:26,119.75,119.7,10800,119.9,16200,0,25066800
ABCAPITAL-I.NFO,12/09/2022,13:24:28,119.9,119.75,5400,119.9,16200,5400,25066800
ABCAPITAL-I.NFO,12/09/2022,13:24:29,119.9,119.75,5400,119.9,16200,0,25066800
ABCAPITAL-I.NFO,12/09/2022,13:24:30,119.8,119.75,5400,119.9,16200,5400,25066800
ABCAPITAL-I.NFO,12/09/2022,13:24:31,119.8,119.75,5400,119.9,16200,0,25066800
ABCAPITAL-I.NFO,12/09/2022,13:24:32,119.8,119.8,5400,119.95,21600,0,25066800
ABCAPITAL-I.NFO,12/09/2022,13:24:39,119.8,119.8,10800,119.95,21600,0,25066800
ABCAPITAL-I.NFO,12/09/2022,13:24:40,119.8,119.8,10800,119.9,16200,0,25066800
ABCAPITAL-I.NFO,12/09/2022,13:24:42,119.8,119.7,5400,119.85,21600,5400,25066800
ABCAPITAL-I.NFO,12/09/2022,13:24:43,119.8,119.6,5400,119.8,5400,10800,25066800
ABCAPITAL-I.NFO,12/09/2022,13:24:44,119.8,119.6,10800,119.8,5400,0,25066800
ABCAPITAL-I.NFO,12/09/2022,13:24:45,119.8,119.65,5400,119.8,5400,0,25066800
ABCAPITAL-I.NFO,12/09/2022,13:24:47,119.8,119.65,10800,119.85,16200,5400,25066800
ABCAPITAL-I.NFO,12/09/2022,13:24:48,119.8,119.65,10800,119.85,16200,0,25066800
ABCAPITAL-I.NFO,12/09/2022,13:24:49,119.8,119.65,5400,119.85,16200,0,25066800
ABCAPITAL-I.NFO,12/09/2022,13:24:52,119.7,119.6,10800,119.85,16200,5400,25066800
